campaign_start_date,description,employer_logo,required_work_experience_months,salary_max_currency,salary_min_currency,title,orig_idx,campaign_start_date_year,campaign_start_date_month,campaign_start_date_day,campaign_duration,desc_length,country_code_FI,country_code_GH,country_code_KE,country_code_NG,country_code_UG,country_code_nan,job_level_Entry-Level,job_level_Mid-Level,job_level_Senior,job_level_nan,listing_type_external,listing_type_internal,listing_type_nan,contract_type_Fixed term,contract_type_Permanent,contract_type_Temporary,contract_type_nan,job_type_Full Time,job_type_Part Time,job_type_nan,location_Nairobi,location_Uganda,location_Kampala,location_Trans Nzoia,location_Entebbe,location_Kisumu,location_Kenya,location_Kakuma,location_Nakuru,location_Kakamega,location_Mombasa,location_Machakos,location_Kisii,location_Nigeria,location_Eldoret,location_other,employer_County Government of Trans Nzoia,employer_Insurance Regulatory Authority of Uganda (IRA) ,employer_Petroleum Authority of Uganda,employer_Summit Recruitment & Search,employer_Ministry of Local Government (Uganda),employer_Lake Victoria Fisheries Organization,employer_Mogo Finance Kenya Limited ,employer_Jumia Uganda,employer_National Building Review Board,employer_Sobetra Construction And Engineering Company,employer_Movit Products Limited,employer_VSO Uganda,employer_other,aow_sales,aow_ marketing,aow_ promotion,aow_accounting,aow_ finance,aow_ banking,aow_ insurance,aow_medical
2020-08-05,"About PONEA Ponea Health is a Dutch-based global focused mature startup founded by experienced global entrepreneurs and is focused on the delivery of on-demand healthcare, real-time price discovery, building trust among healthcare players, improving service delivery and democratising of healthcare in Africa while enabling patients to have control of their health. We are leveraging on platform economies, fin-tech and emerging technologies like to achieve this transformation. Our focus market includes emerging countries in Africa and South America with over a 10% middle class, mature SME’s, good adoption of Internet and Mobile and a fragmented Health Market Place. Kenya is our first test and launch market. Our contribution to Africa and other emerging markets that suffer from a highly fragmented, inefficient &amp; inadequate private healthcare sector is to leverage the technology to drive access and lower costs to citizens living in urban areas. The Ponea’s ecosystem vision to grow in emerging markets provide unique competitive advantages from lower healthcare costs, convenience, discretion, trust and efficiency to all healthcare players and patients. Ponea Health first test and launch market will be in Kenya followed by South Africa and then onwards to selected markets in Africa &amp; Latin America.Value AdditionPonea targets to consolidate 70% of private healthcare providers online to provide greater choice and access for patients, and more cost-efficient operations for providers from the marketplace enablers. We enable expansion of private healthcare through enhanced distribution of medical services thus creating jobs and driving full employment for medical providers through.— Digitised Appointment Booking— Revenue Enhancement— Enabling Entrepreneurship in the Health eco-system— Automating Doctor Practice— Increasing Patient Traffic— Digitising Referral Network— Price Transparency— Virtual Payments— Automated Billing— Geolocation— Promoting Accreditation— Patient-Controlled Centralised Medical Records Sharing &amp; Archiving— Analytics— Aggregating private laboratories, diagnostics facilities, pharmacies — Insurance origination — Health Loan Origination Our DNAThe Ponea OathWhat are we made of - HEART What moves - HIGHER PURPOSE Why do we come to work - IMPACT. And this gives us the passion and bandwidth to have the vision to transform healthcare in Africa &amp; Emerging MarketsThe Ponea Spirit We are a disruptive mature start-up daring to transform digital healthcare in developing markets. We look for people who challenge orthodoxies and who, when others are deliberating why it can not be done, they say, why not and why not now?Let’s do it!Our Culture - What we live byAt Ponea Health, we are cultivating a culture that supports internal collaboration, responsibility, accountability and strong team bonds, committed to inclusion, diversity and equity. We shun mediocrity, office politics and all manner of petty pedestrian nonsense. We look for people who challenge orthodoxies and who, when others are deliberating why it cannot be done, they say, why not and why not now? Let’s do it!Our PurposeTo create a transformational force in healthcare by creating direct interfaces between technology and humankind.Our Vision - Where we want to goTo become Africa’s first digital healthcare unicorn &amp; expand access across the care continuum, in emerging markets.Our Ethics - The simple principles we adhere to 1. Authenticity - Be you, no B.S. 2. Forthrightness - Be forthright&amp; responsive3. Diligence - Be dedicated to the cause 4. Fairness - Fairness, Respect, Equality 5. Confidentiality - Privacy of sensitive data &amp; information 6. Transparency - Be truthful, if you know you knowApplication ProcessStep 1 Go to www.ponea.com/JobsStep 2 Click on the position that you seek to apply and you will be directed to our job hosting partner site www.fuzu.comStep 3 Create an account in Fuzu and follow the instructionsPost SubmissionStep 1: Review of the submitted Video's and then shortlisting of the candidates that make the cut.Step 2: The shortlisted candidates will be contacted for a virtual interview.Step 3: Final candidates will have a face to face session with our Founder &amp; relevant sector Board Member.Step 4: Offer of offer well be sent or regret letter.Step 5: Contract signing.Successful applicants will be expected to be available immediately for their roles.Job SummaryPosition Level : Administrative LevelOrganizational Relationship: Functional reporting to the Founder and Chief Visionary Officer (CVO)Compensation: Kshs 70,000 - 90,000 per Monthly based pay inclusive sweat equity contribution Payment Model: Monthly pay with a 208+ hours/month work schedule. Extra hours over 208 Hours billable at an agreed rate per hour.            Special Attributes: Entrepreneur mindset, managing under chaos. Passionate about technology and its possibilities. Highly Disciplined.Weekly Work Structure:  2-3 day /week office desk-based work and +3 days/week telecommuteQualifications – Training, Development and Immersion leadBachelor's degree in Business AdministrationPost Graduate Diploma in Front Office Receptionist preferredComputer literateA minimum of four years prior administrative support services with customer serviceresponsibilities",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/ef06f42d-27af-40b6-9477-8a884120c86b.png,60,kes,kes,Executive Personal Assistant (1 Position),426,2020,8,5,26,5313,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-05,"Who we areChipper Cash was founded in2018 by Ham Serunjogi and Maijid Moujaled, with the aim to “chip away” at theproblem of inaccessible financial services, a high population of underbankedconsumers, reliance on cash for daily commerce and the difficulty ofcross-border transactions. Today, Chipper Cash is connecting more than onemillion people in Africa, one transaction at a time with an easy-to-use mobile appthat makes money transfers fast, secure and free. Whether it’s sending moneyhome to support your family, running a cross-border business or paying localexpenses, Chipper Cash saves time, saves money, and opens up new opportunitiesfor Africans everywhere.With plans for rapidexpansion, the Chipper Cash mobile app is currently available to consumers andbusinesses in seven countries, including Ghana, Kenya, Rwanda, Tanzania,Uganda, Nigeria and South Africa. Headquartered in San Francisco, Californiawith offices across the globe, Chipper Cash delivers fair financial servicesthat make the lives of millions of Africans better in a small way, every day.Chipper’s mission is to unlock global opportunities and bring Africa together,one transaction at a time. Come join us.Our Customer Operations team is at the heart of Chipper, as it is the first point of contact with our customers and the one who knows most intimately the struggles and hopes of customers. Most important is the team’s ability to respond to customers with empathy and work alongside customers to solve their problems. The CS team also works closely with the Legal &amp; Compliance, Product, and Marketing teams. It’s about much more than resolving tickets. It’s about helping us also find solutions that will prevent customers from having problems in the first place and help us deliver on the promise of Chipper working like magic.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/a162c128-c0bd-4726-89bf-1feeb5c1c303.png,36,kes,kes,Senior Customer Operations Support Analyst,427,2020,8,5,30,1815,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"1. Academic QualificationsMaster’s Degree in aquaculture or any relevant fieldPh.D. in the same field is an added advantage2. Work ExperienceAt least Ten (10) years of experience in aquaculture in the East African region, five (5) of which at senior level",https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,120,kes,kes,Principal Aquaculture Management And Development Officer (Truefish Project),428,2020,8,4,30,255,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,QualificationsDiploma with specialization in Administration or a related field (University degree will be an added advantage)Professional experienceAt least three (3) years’ professional experience in a comparable positionPractical knowledge of basic public procurement procedures is an added advantage,https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,36,kes,kes,Project Administrative Assistant,429,2020,8,4,30,302,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,"Academic QualificationsA minimum of an Ordinary Level Certificate of Education or equivalentDefensive driving/Advanced driver’s certificate (VIP) or equivalentWork ExperienceAt least three (3) year’s driving experience with a reputable organization.Other knowledge and competencesA valid driver's license (suitable for car, suv, van, minibus, pickup)Excellent organizational and time management skills.Exceptional interpersonal skills.Good verbal and written communication skills.Proficiency using navigational devices/softwares.Reference letter(s) from previous employer(s)Certificate of competence",https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,36,kes,kes,Driver,430,2020,8,4,30,599,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,"EssentialA diploma (or academic equivalent) with specialization in accounting, financial management, business administration or a related field.Possession of a university degree and/or professional accounting qualification (CPA, ACCA or equivalent) is an added advantage.Professional Experience:A minimum of five (5) years of progressive experience in accounting, financial management, business administration, or a related field.Experience with international accounting systems and financial operations management is an added advantage.Experience with corporate performance management in the public or private sector.",https://www.fuzu.com/assets/industries-icons/black-pngs/agriculture_fishing.svg.png,60,kes,kes,Project Accounts Assistant,431,2020,8,4,30,618,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2020-08-04,"We seek a qualified Deputy Chief of Party (DCOP) to serve as the project’s technical lead. This full-time position will be based in Nairobi, Kenya with some travel to Somalia as necessary. The DCOP will design and oversee the implementation of evaluations, analyses, designs and assessments, and the full review, revision and maintenance of the Office Performance Monitoring Plan (PMP), project M&amp;E plans and implementing partner (IP) M&amp;E plans. S/he should also have experience designing evaluation methodologies, participatory data collection methods, and protocols for both performance and impact evaluations. The DCOP also serves as the lead on the annual data quality assessment (DQA). This anticipated position is contingent on USAID awarding the IDIQ contract to QED.Position is contingent upon contract award.",https://www.fuzu.com/assets/industries-icons/black-pngs/consulting_business.svg.png,60,kes,kes,"USAID Evaluation, Learning and Monitoring Initiative - Somalia",432,2020,8,4,27,825,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"Basic Job RequirementsHigh school diploma / GED equivalent, or an equivalent combination of education and experience, and three (3) years to six (6) years related experience. Requires the job knowledge, skill level, and physical ability necessary to perform assigned job functions.",https://www.fuzu.com/assets/industries-icons/black-pngs/energy_utilities.svg.png,36,kes,kes,"Food Services Specialist, Senior",433,2020,8,4,27,281,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"To design and coordinate the delivery of counselling services, provide professional and effective counselling and stress management services that enable staff to maintain positive health, performance and outlook. A large emphasis is placed on extensive engagement with all levels of staff internally and with external partners to enhance psychosocial support and access to staff counselling resources.  The Staff Counsellor will administratively report to the Deputy Regional Director and technically report to the Chief of Staff Counselling in Rome. A key requirement of the position will be the ability to summarize data and trends to develop programs and policies that are designed to support staff. Frequent travel is required from the Staff Counsellor to support the country offices, at times on short notice based on operational needs, and also at times to remote and difficult locations to provide support to staff.",https://www.fuzu.com/assets/industries-icons/black-pngs/non_profit_social.svg.png,84,kes,kes,Staff Counsellor P4 -,434,2020,8,4,27,922,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-08-04,"Requirements for AppointmentFor appointment to this grade, a candidate must have:-(i) Bachelor’s degree in Laws (LLB) from a recognizedinstitution;(ii) Postgraduate diploma in Law from the Kenya School ofLaw; and(iii) Certificate in computer application skills. (c) Core SkillsIn addition to the above requirements, the officer must have thefollowing skills:-i. Resource management and mobilizing skills;ii. Communication skills;iii. Technical competency skills; andiv. Inter-personal skills.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Legal Officer I,435,2020,8,4,20,492,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"The Principal Librarian will be responsible to the Deputy DirectorFinance and Administration for all Library services.Requirements for AppointmentFor appointment to this grade, a candidate must have: -i. served in the grade of Senior Librarian or in acomparable and relevant position in the PublicService for a minimum period of three (3) years; ii. a Master’s degree in Library Studies or InformationScience or equivalent qualification from a recognizedinstitution; andiii. Bachelor’s degree in any of the following disciplines:-Library Science, Information Communication Studiesor any other relevant qualification from a recognizedinstitution;iv. Certificate in Senior Management Course lasting notless than four (4) weeks from a recognized institution;v. Be a registered member of a relevant Professionalbody;vi. Certificate in computer application skills anddemonstrate proficiency in computer use andapplications; andvii. Has demonstrated professional and administrativeability required for efficient performance of duties atthis level.(c) Core SkillsIn addition to the above requirements, an officer must have thefollowing skills:-i. Supervisory skills;ii. Resource management and mobilizing skills;iii. Problem solving skills;iv. Library Management skills;v. Public Relations skills;vi. Target setting skills;vii. Report writing skills",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Principal Librarian,436,2020,8,4,20,1342,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"Principal Records Management Officer will be responsible to theDeputy Director Finance and Administration for all RecordsManagement services.i. served in the grade of Senior Records Management officeror in a comparable and relevant position in the PublicService for a minimum period of three (3) years;ii. a Master’s degree in Records Management or InformationScience or equivalent qualification from a recognizedinstitution; andiii. Bachelor’s degree in any of the following disciplines:-Records Management, Information CommunicationStudies or any other relevant qualification from arecognized institution;iv. Certificate in Senior Management Course lasting not lessthan four (4) weeks from a recognized institution;v. Be a registered member of a relevant Professional body;vi. Certificate in computer application skills and demonstrateproficiency in computer use and applications; andvii. Has demonstrated professional and administrative abilityrequired for efficient performance of duties at this level. (c) Core Skills/CompetenciesIn addition to the above requirements, an officer must have thefollowing skills:-i. Supervisory skills;ii. Resource management and mobilizing skills;iii. Problem solving skills;iv. Records Management skills;v. Public Relations skills;vi. Target setting skills;vii. Report writing skills",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Principal Records Management Officer,437,2020,8,4,20,1321,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"i. Served in the grade of Finance Officer I or in a comparableposition for a minimum period of three (3) years with provenexperience;ii. Bachelor’s degree in any of the following disciplines:-Commerce (Finance option), Economics, BusinessAdministration, Business Management, Finance or itsequivalent qualification from a recognized institution;ORiii. Any other Bachelor’s degree with Certified PublicAccountant (CPA K);iv. Certificate in Senior Management Course lasting not less than four (4) weeks from a recognized institution;v. Be a registered member of a relevant Professional body;vi. Certificate in computer application skills; andvii. Demonstrated integrity, professional competence andmanagement capabilities as reflected in work performanceand results.(c) Core SkillsIn addition to the above requirements, an officer must have thefollowing skills:-i. Supervisory skills;ii. Policy implementation skills;iii. Oral and written Communication skills;iv. Administration skills;v. Analytical skills; andvi. Report writing skills.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Senior Finance Officer,438,2020,8,4,20,1034,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2020-08-04,"(i) Served in the grade of Planning Officer I or in a comparable position for a minimum period of three (3)years with proven experience;(ii) Bachelor’s degree in any of the following disciplines:-Economics, Statistics, Economics and Mathematics,Economics and Statistics or its equivalent qualificationfrom a recognized institution;(iii) Certificate in Senior Management Course lasting notless than four (4) weeks from a recognized institution;(iv) Be a registered member of a relevant Professionalbody;(v) Certificate in computer application skills; and(vi) Demonstrated integrity, professional competence andmanagement capabilities as reflected in workperformance and results.(c) Core SkillsIn addition to the above requirements, an officer must have thefollowing skills:-i. Supervisory skills;ii. Policy implementation skills;iii. Oral and written Communication skills;iv. Administration and Planning skills;v. Performance Contracting / Target setting skillsvi. Analytical skills; andvii. Report writing skills",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Senior Planning Officer,439,2020,8,4,20,1012,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"For appointment to this grade a candidate must have:-(i) Bachelor’s degree in any of the following disciplines:-Economics, Statistics, Economics and Mathematics,Economics and Statistics or its equivalent from arecognized institution or its equivalent qualification from arecognized institution;(ii) Certificate in computer applications skills; and(iii) Demonstrated integrity and professional competence.(c) Core SkillsIn addition to the above requirements, an officer must have thefollowing skills:-i. Policy implementation skills;ii. Oral and written Communication skills;iii. Administration and Planning skills;iv. Performance Contracting/ Target setting skillsv. Analytical skills; andvi. Report writing skills",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Planning Officer II,440,2020,8,4,20,714,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"The Senior Supply Chain Management Officer will be responsibleto the Principal Supply Chain Management Officer. (i) Served in the grade of Supply Chain ManagementOfficer I or in a comparable position for a minimumperiod of three (3) years with proven experience;(ii) Bachelor’s degree in any of the following disciplines:-Supply Chain Management, Commerce (SuppliesManagement option), Procurement or its equivalentqualification from a recognized institution;(iii) Certificate in Senior Management Course lasting notless than four (4) weeks from a recognized institution;(iv) Be a registered member of a relevant Professionalbody;(v) Certificate in computer application skills; and(vi) Demonstrated integrity, professional competence andmanagement capabilities as reflected in workperformance and results.(c) Core SkillsIn addition to the above requirements, an officer must have thefollowing skills:-i. Supervisory skills;ii. Policy implementation skills;iii. Oral and written Communication skills;viii. Planning skillsiv. Report writing skillsv. Administration skills; andvi. Problem solving skills.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Senior Supply Chain Management Officer,441,2020,8,4,20,1100,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"(i) Passed the following examinations from the KenyaNational Examinations Council (KNEC);• Typewriting III (Minimum 50 w.p.m.)/Computerizeddocument processing III;• Business English III/Communications II;• Office Practice II• Secretarial Duties II;• Commerce II;• Office Management III/Office Administration andManagement IIIOR• Diploma in Secretarial Studies from the KenyaNational Examinations Council;(ii) Certificate in computer application skills; and (iii) Demonstrated integrity and professional competence.(c) Core SkillsIn addition to the above requirements, an officer must have thefollowing skills:-i. Oral and written communication skills;ii. Problem solving skills;iii. Etiquette and protocol skills;iv. Customer care skills;",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Assistant Office Administrator II,442,2020,8,4,20,738,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-04,"Movit Products Limited (MPL),  is seeking to recruit a highly competent, motivated and professional individual to ﬁll the position of Cost Accountant.Job Summary:Cost Accountant will be responsible for the ongoing analysis of plan costing, margin analysis, and tracing costs back to underlying activities. The cost accountant must also construct and monitor those cost-effective data needed to provide an appropriate level of costing information to managementQualifications, Skills and Experience:The ideal candidate must hold Bachelor’s degree in Accounting, Business Administration or Business-related fieldPossession of professional qualification in CPA or ACCA .A minimum three (3) years working experience in a Manufacturing EnvironmentExperience working with different departments on development and analysis of cost standardsWorking knowledge of SAP ERP System is an added advantage.Ability to independently plan and execute complex tasks while addressing daily management details and remaining organized and focused.Ability to assess problems and develop solutions.Excellent interpersonal, communication and presentation plus excellent organization skills.Interested candidates are invited to apply through our email everlyne.silayo@movit.co.ug  copy office@rcsconsult.net.",https://www.fuzu.com/assets/industries-icons/black-pngs/manufacturing.svg.png,36,kes,kes,Cost Accountant,443,2020,8,4,17,1281,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
2020-08-04,"Movit Products Limited (MPL), the  leading Quality Cosmetics Manufacturing Company in Africa with operations in Uganda, is seeking to recruit a highly competent, motivated and professional individual to ﬁll the position of Preventative Maintenance Planner.Job Summary:The Preventative Maintenance Planner will be responsible for preventive maintenance in SAP, ensuring that the routine preventive maintenance is done and closed in SAP, following on stock levels of spares on MRP. The maintenance planner will be focusing on SAP activities of the team.Qualifications, Skills and Experience:The ideal candidate must at least hold a diploma in Mechanical/Electrical engineering.A minimum of four (3) years` relevant working experience preferably in a same position in a busy working environment.Must have technical engineering skills.Should have deeper understanding of SAP system and MDRM/RAMISShould have good Reporting skillsAbility to work under pressure with minimum or no supervision.Should have computer basic skillsShould have machine maintenance knowledgeInterested candidates are invited to apply through our email everlyne.silayo@movit.co.ug  copy office@rcsconsult.net. Indicate the Job Title in the subject line",https://www.fuzu.com/assets/industries-icons/black-pngs/beauty_cosmetics.svg.png,36,kes,kes,Preventative Maintenance Planner,444,2020,8,4,17,1221,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-04,"Movit Products Limited (MPL), the leading Quality Cosmetics Manufacturing Company in Africa with operations in Uganda, is seeking to recruit highly competent, motivated, and professional individuals to ﬁll the position of Shift Technical Supervisor.Job Summary:Shift Technical Supervisors will be responsible for managing shift works, carry out maintenance of machines, and attending to machine breakdowns. Qualifications, Skills, and Experience:A minimum of four (4) years` relevant working experience preferably in a similar position in a busy working environment.Must have technical engineering skillsShould have quick Troubleshooting skills and result orientedShould be able to interpret Mechanical Engineering drawings.Should have basic knowledge factory automation.Should have knowledge filling, capping and packaging Machine.Ability to work under pressure with minimum or no supervision.Should have computer basic skillsShould have machine maintenance knowledgeShould have basic knowledge in machine fitting and fabricationShould have knowledge in electrical safety of the machines as well as general industrial safety.Should have supervision skill as well as communication skills.Interested candidates are invited to apply through our email everlyne.silayo@movit.co.ug  copy office@rcsconsult.net. Indicate the Job Title in the subject line.",https://www.fuzu.com/assets/industries-icons/black-pngs/beauty_cosmetics.svg.png,60,kes,kes,Shift Technical Supervisor,445,2020,8,4,17,1349,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-04,"Movit Products Limited (MPL), the leading Quality Cosmetics Manufacturing Company in Africa with operations in Uganda, is seeking to recruit a highly competent, motivated, and professional individual to ﬁll the position of Risk and Compliance Manager.Job Summary:Risk and Compliance Manager will be responsible for monitoring and providing guidance to all organizational operations for compliance with internal policies and procedures and external laws and regulations.Qualifications, Skills and Experience:Degree in Finance, Accounting and Business AdministrationMaster’s degree (MBA) will be an added advantageCertified Public Accountant (CPA) or Association of Chartered Certified Accountants (ACCA)Proficient with MS Office application especially Excel and Power Point.5 years of Audit or Compliance experience in FMCG and/or Cosmetic industry.Competence in Auditing and auditing techniquesStrong analytical skillsStrong verbal and communication skillsInterested candidates are invited to apply through our email everlyne.silayo@movit.co.ug  copy office@rcsconsult.net. Indicate the Job Title in the subject line",https://www.fuzu.com/assets/industries-icons/black-pngs/beauty_cosmetics.svg.png,60,kes,kes,Risk and Compliance Manager,446,2020,8,4,17,1116,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
2020-08-04,"Movit Products Limited (MPL), the  leading Quality Cosmetics Manufacturing Company in Africa with operations in Uganda,  is seeking to recruit a highly competent, motivated and professional individual to ﬁll the position of Personal Assistant.Job Summary:Personal Assistant will be providing coordination, administrative, managerial support to the Chief Operating Officers’ office.Qualifications, Skills and Experience:The ideal candidate must at least hold a bachelor’s degree in Business Administration, Secretarial Studies or its equivalent from a recognized university;A minimum of six (4) years’ relevant work experience preferably in the same position in a busy working environment;Must have a proactive approach to problem-solving with strong decision-making skills;Must be assertive with Excellent organizational and Communication skills;Excellent report writing, presentation, analytical and numerical skills with in-depth understanding of the entire MS Office suite;Ability to work under pressure with minimum or no supervision and meet deadlines in a fast-paced changing environment;Excellent interpersonal, communication and organization skills with a high demonstrable level of integrity and confidentiality;High level of integrity and confidentiality.Interested candidates are invited to apply through our email everlyne.silayo@movit.co.ug  copy office@rcsconsult.net. Indicate the Job Title in the subject line.",https://www.fuzu.com/assets/industries-icons/black-pngs/beauty_cosmetics.svg.png,60,kes,kes,Personal Assistant,447,2020,8,4,17,1426,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-04,"Movit Products Limited (MPL), the  leading Quality Cosmetics Manufacturing Company in Africa with operations in Uganda,  is seeking to recruit highly competent, motivated and professional individuals to ﬁll the position of Shift Utilities TechnicianJob Summary:Shift Utilities Technician will be responsible for operating of the Utility area according to work instructions, monitoring of utility equipment condition / performance and carrying out of routine maintenance and repair or refurbish equipmentQualifications, Skills and Experience:Minimum requirement: Diploma in Mechanical Engineering 3 years as engineering artisan in utility environment Agile in thinking and good decision making Adept at discerning and balancing the most important priorities (simplifies complexity) Simplifies the decision-making process for self and others Efficiently applies rigor and operating discipline to ensure decisions are made on a timely basis Proven ability to foresee and take action against potential risks to the business/system as a whole.Interested candidates are invited to apply through our email everlyne.silayo@movit.co.ug  copy office@rcsconsult.net. Indicate the Job Title in the subject line",https://www.fuzu.com/assets/industries-icons/black-pngs/beauty_cosmetics.svg.png,36,kes,kes,Shift Utilities Technician,448,2020,8,4,17,1198,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
